source_file,instance,family,family_group,scale,method,solver,configuration,metric,value
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,1053.2584364037798
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,19.052534624992404
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,3.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,338.946547363735
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1264.0526277110116
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,825.1060803472765
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,2.4843638750026003
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,263.8016122031577
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1150.7016421310032
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,786.9000299278456
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,2.480113167024683
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,182.64300101166322
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1150.7016421310032
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,868.0586411193401
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,19.12735108297784
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,297.75082793658447
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1128.6640209984466
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,730.9131930618621
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,18.84579275001306
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,302.0868560976093
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1002.402253846112
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,600.3153977485028
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,2.3972349170362577
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,207.86557152931326
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,975.320669238132
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,667.4550977088188
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,2.390971749962773
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,1.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,157.0535437045295
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,579.7422549630368
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC208,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,322.6887112585073
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,computation_time,7.080472624977119
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,num_vehicles,2.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_demand_served,70.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_distance,77.5405860470541
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_route_duration,1860.7923119685443
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_service_time,450.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_waiting_time,1333.25172592149
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,computation_time,6.795511542004533
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,num_vehicles,2.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_demand_served,70.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_distance,81.38528316222167
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_route_duration,1956.2970698203576
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_service_time,450.0
result_quantum_5customer.json,C101,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_waiting_time,1424.911786658136
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,capacity_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,computation_time,1.99537641601637
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,num_vehicles,2.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,time_window_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_demand_served,70.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_distance,74.65512469102688
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_route_duration,1237.938803139288
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_service_time,450.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_waiting_time,713.2836784482612
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,computation_time,1.9978624169598334
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_demand_served,70.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_distance,74.65512469102688
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_route_duration,1237.938803139288
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_service_time,450.0
result_quantum_5customer.json,C101,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_waiting_time,713.2836784482612
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,computation_time,6.803706250037067
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,num_vehicles,1.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_demand_served,70.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_distance,46.06623766771723
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_route_duration,835.1107702762748
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_service_time,450.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,total_waiting_time,339.0445326085576
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,computation_time,6.8004202919546515
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,num_vehicles,2.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_demand_served,70.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_distance,82.38054755581291
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_route_duration,1241.2697772795382
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_service_time,450.0
result_quantum_5customer.json,C102,C,C1,N5,Uncoarsened,AveragePartitionSolver,N5 Uncoarsened AveragePartitionSolver,total_waiting_time,708.8892297237252
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,capacity_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,computation_time,2.028768499963917
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,num_vehicles,2.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,time_window_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_demand_served,70.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_distance,78.57536590652352
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_route_duration,1237.4645956302486
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_service_time,450.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,FullQubo,N5 Inflated FullQubo,total_waiting_time,708.8892297237252
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,computation_time,2.0281880410038866
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_demand_served,70.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_distance,78.57536590652352
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_route_duration,1237.4645956302486
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_service_time,450.0
result_quantum_5customer.json,C102,C,C1,N5,Inflated,AveragePartitionSolver,N5 Inflated AveragePartitionSolver,total_waiting_time,708.8892297237252
result_quantum_5customer.json,C103,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_5customer.json,C103,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,computation_time,6.805399250006303
result_quantum_5customer.json,C103,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,num_vehicles,2.0
result_quantum_5customer.json,C103,C,C1,N5,Uncoarsened,FullQubo,N5 Uncoarsened FullQubo,time_window_violations,0.0
